timestamp,component,event,severity,source_file,line_number,raw_line
2026-09-10T14:43:01.312153Z,UE,pdu_session_request,DEBUG,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/ue.log,25,ueransim-ue  | 2026-09-10T14:43:01.312153185Z [2026-09-10 14:43:01.311] [nas] [debug] Sending PDU Session Establishment Request
2026-09-10T14:43:01.312170Z,UE,unclassified_relevant,DEBUG,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/ue.log,26,"ueransim-ue  | 2026-09-10T14:43:01.312170345Z [2026-09-10 14:43:01.311] [nas] [debug] UAC access attempt is allowed for identity[0], category[MO_sig]"
2026-09-10T14:43:01.514742Z,UE,unclassified_relevant,DEBUG,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/ue.log,27,ueransim-ue  | 2026-09-10T14:43:01.514742935Z [2026-09-10 14:43:01.514] [nas] [debug] Configuration Update Command received
2026-09-10T14:43:01.529076Z,UE,pdu_session_accept,DEBUG,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/ue.log,28,ueransim-ue  | 2026-09-10T14:43:01.529076811Z [2026-09-10 14:43:01.528] [nas] [debug] PDU Session Establishment Accept received
2026-09-10T14:43:01.529137Z,UE,pdu_session_accept,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/ue.log,29,ueransim-ue  | 2026-09-10T14:43:01.529137397Z [2026-09-10 14:43:01.528] [nas] [info] PDU Session establishment is successful PSI[1]
2026-09-10T14:43:01.551752Z,UE,ue_tunnel_created,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/ue.log,30,"ueransim-ue  | 2026-09-10T14:43:01.551752840Z [2026-09-10 14:43:01.551] [app] [info] Connection setup for PDU session[1] is successful, TUN interface[uesimtun0, 10.45.1.3] is up."
2026-09-10T14:43:01.270725Z,UPF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/upf.log,1,open5gs-upf  | 2026-09-10T14:43:01.270725379Z 09/10 14:43:01.270: [upf] INFO: [Removed] Number of UPF-sessions is now 0 (../src/upf/context.c:256)
2026-09-10T14:43:01.524509Z,UPF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/upf.log,2,open5gs-upf  | 2026-09-10T14:43:01.524509391Z 09/10 14:43:01.524: [upf] INFO: [Added] Number of UPF-Sessions is now 1 (../src/upf/context.c:212)
2026-09-10T14:43:01.524534Z,UPF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/upf.log,3,open5gs-upf  | 2026-09-10T14:43:01.524534568Z 09/10 14:43:01.524: [upf] INFO: UE F-SEID[UP:0x1f6 CP:0x296] APN[internet] PDN-Type[1] IPv4[10.45.1.3] IPv6[] (../src/upf/context.c:498)
2026-09-10T14:43:25Z,BASELINE_TRAFFIC_RESULT,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,1,[2026-09-10T14:43:25Z] Starting UE user-plane traffic test.
2026-09-10T14:43:25Z,BASELINE_TRAFFIC_RESULT,ue_tunnel_created,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,2,"[2026-09-10T14:43:25Z] Target=10.46.0.100, Count=5, UE_TUNNEL=uesimtun0"
2026-09-10T14:43:25Z,BASELINE_TRAFFIC_RESULT,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,3,[2026-09-10T14:43:25Z] Inspecting UE network interfaces.
,BASELINE_TRAFFIC_RESULT,error,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,4,"1: lo: <LOOPBACK,UP,LOWER_UP> mtu 65536 qdisc noqueue state UNKNOWN group default qlen 1000"
,BASELINE_TRAFFIC_RESULT,ue_tunnel_created,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,14,"3: uesimtun0: <POINTOPOINT,PROMISC,NOTRAILERS,UP,LOWER_UP> mtu 1400 qdisc fq_codel state UNKNOWN group default qlen 500"
,BASELINE_TRAFFIC_RESULT,error,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,14,"3: uesimtun0: <POINTOPOINT,PROMISC,NOTRAILERS,UP,LOWER_UP> mtu 1400 qdisc fq_codel state UNKNOWN group default qlen 500"
,BASELINE_TRAFFIC_RESULT,ue_tunnel_created,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,16,inet 10.45.1.3/16 scope global uesimtun0
2026-09-10T14:43:26Z,BASELINE_TRAFFIC_RESULT,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,20,[2026-09-10T14:43:26Z] Inspecting UE routes.
,BASELINE_TRAFFIC_RESULT,ue_tunnel_created,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,23,10.45.0.0/16 dev uesimtun0 proto kernel scope link src 10.45.1.3
2026-09-10T14:43:26Z,BASELINE_TRAFFIC_RESULT,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,24,[2026-09-10T14:43:26Z] Running interface-bound ping over UE tunnel.
,BASELINE_TRAFFIC_RESULT,ue_tunnel_created,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,25,PING 10.46.0.100 (10.46.0.100) from 10.45.1.3 uesimtun0: 56(84) bytes of data.
2026-09-10T14:43:31Z,BASELINE_TRAFFIC_RESULT,user_plane_success,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/baseline_traffic_result.txt,36,[2026-09-10T14:43:31Z] USER_PLANE_SUCCESS: traffic test completed successfully.
